show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,type
70113306,Delhi 6,rakeysh omprakash mehra,"abhishek bachchan, sonam kapoor, waheeda rehman, om puri, prem chopra, atul kulkarni, pavan malhotra, divya dutta, deepak dobriyal, sheeba chaddha",india,"October 1, 2018",2009,tv-14,128 min,"Dramas, International Movies","In the ancient walled city of Delhi, an American-born Indian finds himself on an unexpected inner journey as he learns about himself and his roots.",Movie
70113305,Dev.D,anurag kashyap,"abhay deol, mahie gill, kalki koechlin, sindbad phgura, ammo 'too sweet', jimi the quiff, parakh madan",india,"October 1, 2018",2009,tv-ma,137 min,"Dramas, International Movies, Romantic Movies","Because they come from different castes, the son of a tax collector and his true love are not allowed to marry, sending them down divergent paths.",Movie
80032472,Dil Vil Pyaar Vyaar,manjeet maan,"gurdas maan, neeru bajwa, jassi gill, rajiv thakur, khushdeed maan, manav vij, raj jhinger, shruti sodhi, meher vij",india,"October 1, 2018",2014,tv-pg,145 min,"International Movies, Music & Musicals, Romantic Movies","Agam Singh's brothers mean everything to him, so while he promises not to marry, he tries to get them to marry – but they want him to marry first.",Movie
81024703,Dushman,shagufta rafique,"kartar cheema, jashan singh, sakshi gulati, gulshan grover, savita bhatti, yashpal sharma, mohit sharma, sukhwinder sohi",unknown,"October 1, 2018",2017,tv-14,141 min,"Dramas, International Movies",An Indian hotel waiter forms an unlikely bond with a Pakistani colleague when the establishment’s criminal owner threatens to ruin both their lives.,Movie
81012402,Earth's Natural Wonders: Life at the Extremes,unknown,corey johnson,unknown,"October 1, 2018",2018,tv-14,1 Season,"British TV Shows, Docuseries, Science & Nature TV","From the Arctic to the Outback, humans battle the elements and use their ingenuity to survive in the most extreme environments in the world.",TV Show
70181653,Ek Main Aur Ekk Tu,shakun batra,"kareena kapoor, imran khan, boman irani, ram kapoor, ratna pathak shah, zenobia shroff, soniya mehra, akshat verma, dana lewis, rajesh khattar",india,"October 1, 2018",2012,tv-14,106 min,"Comedies, International Movies, Romantic Movies",Bollywood stars Imran Khan and Kareena Kapoor pair up to play exceptionally dissimilar lovers in this lighthearted romantic comedy.,Movie
80048200,Fishtail,andrew renzi,harry dean stanton,united states,"October 1, 2018",2015,nr,61 min,Documentaries,Harry Dean Stanton narrates this documentary that follows two modern-day cowboys as they welcome new calves at Montana's Fishtail Basin Ranch.,Movie
81025884,Freedom at Midnight,tinu pappachan,"antony varghese, vinayakan, chemban vinod jose, tito wilson, sinoj varghese, aswathy manoharan",unknown,"October 1, 2018",2018,tv-ma,135 min,"Dramas, International Movies, Thrillers","Jailed after becoming entangled in the murder of a cop, a prisoner assembles a team of inmates to hatch a plan for making a getaway.",Movie
80032474,Haani,amitoj mann,"sarabjit cheema, mahreen kaleka, harbhajan mann, anuj sachdeva, rupan bal, sonia mann",india,"October 1, 2018",2013,tv-14,137 min,"Dramas, International Movies, Music & Musicals","When a man discovers that he can communicate with his grandfather's spirit, it leads to two love stories intertwining 50 years apart.",Movie
80032476,Happy Go Lucky,amarpreet g s chabbra,"amrinder gill, harish verma, sumeet sandhu, gurpreet guggi, b.n. sharma, praneet bhatt, kuldeep sharma",india,"October 1, 2018",2014,tv-14,129 min,"Comedies, International Movies, Music & Musicals","Three sisters seem to be ideal brides for three brothers. But when the girls' father won't allow the marriages, the boys use trickery to pull it off.",Movie
70127589,Harishchandrachi Factory,paresh mokashi,"nandu madhav, vibhawari deshpande, ambarish deshpande, mohit gokhale, dilip joglekar, dheeresh joshi, ketan karande, atharva karve, mayur khandge, sandip pathak",india,"October 1, 2018",2009,tv-pg,99 min,"Dramas, International Movies","Against a backdrop of burgeoning social unrest, a neophyte filmmaker makes history in 1913 as the director of India's first feature-length film.",Movie
80225696,Hot Date,unknown,"emily axford, brian murphy",united states,"October 1, 2018",2018,tv-ma,1 Season,"Romantic TV Shows, TV Comedies",Interconnected sketches and performances skewer the madness and misunderstandings of modern relationships.,TV Show
80104130,Jagga Jasoos,anurag basu,"ranbir kapoor, katrina kaif, saurabh shukla, saswata chatterjee, rajatabha dutta, saravajeet tiwari",india,"October 1, 2018",2017,tv-14,155 min,"Action & Adventure, Comedies, International Movies","An eccentric, self-proclaimed detective goes on an action-packed hunt for his missing father, with an awkward but adventurous journalist by his side.",Movie
80032473,Jatt James Bond,rohit jugraj,"gippy grewal, gurpreet guggi, zarine khan",india,"October 1, 2018",2014,tv-14,142 min,"Comedies, Dramas, International Movies","Shinda loves Laali but can't have her, so he and his friends come up with an elaborate plan to solve all their problems and win her.",Movie
70090035,Jodhaa Akbar,ashutosh gowariker,"hrithik roshan, aishwarya rai bachchan, sonu sood, poonam sinha, suhasini mulay, ila arun, raza murad, kulbhushan kharbanda, abeer abrar",india,"October 1, 2018",2008,tv-14,214 min,"Action & Adventure, Dramas, International Movies","In 16th-century India, what begins as a strategic alliance between a Mughal emperor and a Hindu princess becomes a genuine opportunity for true love.",Movie
81024713,Judge Singh LLB,atharv baluja,"ravinder grewal, b.n. sharma, sardar sohi, chandan prabhakar, anita devgan, harpal singh, hardeep gill, surbhi mahendru",india,"October 1, 2018",2015,tv-14,137 min,"Comedies, Dramas, International Movies","Framed by a politician for committing murder, a lower-class boy hires the only counsel he can afford: a lawyer with no courtroom experience.",Movie
70117268,Kaminey,vishal bhardwaj,"shahid kapoor, priyanka chopra, deb mukherjee, shivkumar subramaniam, chandan roy sanyal, hrishikesh joshi, amole gupte, patricia bull, carlos paca, eric santos",india,"October 1, 2018",2009,tv-ma,128 min,"Dramas, International Movies, Music & Musicals","A young man pursues his dreams of wealth by breaking the law, while his twin brother tries to better his life through hard work and honesty.",Movie
70211216,Kevin Hart: Laugh at My Pain,"leslie small, tim story",kevin hart,united states,"October 1, 2018",2011,r,89 min,Stand-Up Comedy,"Sometimes edgy and always hilarious, comedian Kevin Hart shines in this theatrical version of his record-breaking 2011 live tour.",Movie
70140322,Kevin Hart: Seriously Funny,shannon hartman,kevin hart,united states,"October 1, 2018",2010,tv-ma,67 min,Stand-Up Comedy,"With his unique hip-hop style delivery, African American stand-up comedian Kevin Hart expounds on life at a sold-out concert performance.",Movie
81024696,Khido Khundi,rohit jugraj,"ranjit bawa, mandy takhar, manav vij, elnaaz norouzi, mahavir bhullar, guggu gill, seema kaushal, sukhbir singh",india,"October 1, 2018",2018,tv-14,151 min,"Dramas, International Movies, Sports Movies",An embittered former hockey star must engage with the sport again to help his brother assemble a team for a momentous match against the British.,Movie
70303428,Khoobsurat,shashanka ghosh,"sonam kapoor, fawad khan, kiron kher, ratna pathak shah, amir raza hussain, ashok banthia, kaizaad kotwal, rishabh chaddha",india,"October 1, 2018",2014,tv-14,121 min,"Comedies, International Movies, Romantic Movies",A free-spirited doctor is hired to assist an injured king and winds up challenging his family's tradition-bound lifestyle as she falls for his son.,Movie
80116762,Killer Women with Piers Morgan,unknown,piers morgan,united kingdom,2025-01-26 05:26:09.662133,2017,tv-ma,2 Seasons,"British TV Shows, Crime TV Shows, Docuseries","Journalist Piers Morgan goes behind prison walls to speak with women convicted of shocking crimes, shedding light on what drove them to murder.",TV Show
81012407,Kingdoms of the Sky,steve greenwood,unknown,unknown,"October 1, 2018",2018,tv-pg,1 Season,"British TV Shows, Docuseries, Science & Nature TV",Meet the astonishing animals and adventurous people living on some of the most spectacular – and formidable – mountain ranges in the world.,TV Show
70125882,Kisaan,puneet sira,"jackie shroff, arbaaz khan, sohail khan, diya mirza, nauheed cyrusi, sharat saxena, dalip tahil, vishwajeet pradhan, sarfaraz khan",india,"October 1, 2018",2009,tv-14,101 min,"Action & Adventure, Dramas, International Movies",A bitter family battle ensues between a father and his sons when a businessman makes a deal that entices farmers to sell off their properties.,Movie
70101039,Kismat Konnection,aziz mirza,"shahid kapoor, vidya balan, juhi chawla, om puri, vishal malhotra, karanvir bohra, amit varma",india,"October 1, 2018",2008,tv-pg,145 min,"Comedies, International Movies, Music & Musicals","A man finds his lucky charm in the form of a woman whom he had once clashed with on every level, but on whose presence he must now rely to succeed.",Movie
70123121,Kurbaan,renzil d'silva,"kareena kapoor, saif ali khan, om puri, diya mirza, vivek oberoi, kulbhushan kharbanda, kiron kher, rupinder nagra, nauheed cyrusi",india,"October 1, 2018",2009,tv-ma,147 min,"International Movies, Thrillers","When a young Indian couple moves to the American suburbs, they are shocked to discover that they've become enmeshed in a secret terrorist plot.",Movie
80152182,Lock,smeep kang,"gippy grewal, gurpreet guggi, smeep kang, geeta basra, karamjit anmol, harpal singh, vikram grover, priyanka sharma",india,"October 1, 2018",2016,tv-14,90 min,"Dramas, International Movies","A disillusioned rickshaw driver in Punjab dreams of moving to Dubai, but his plan to butter up his would-be benefactor goes horribly wrong.",Movie
70229042,Luv Shuv Tey Chicken Khurana,sameer sharma,"kunal kapoor, huma qureshi, rajesh sharma, vipin sharma, dolly ahluwalia, vinod nagpal, rahul bagga, rajendra sethi, munish makhija, herry tangri",india,"October 1, 2018",2012,tv-14,129 min,"Comedies, International Movies","Fleeing London to evade a gangland debt collector, Omi Khurana returns to his native village in India, passing himself off as a successful lawyer.",Movie
70042756,"Main, Meri Patni Aur Woh",chandan arora,"rajpal yadav, rituparna sengupta, kay kay menon, varun bandola, vinod nagpal, naseeruddin shah",india,"October 1, 2018",2005,tv-14,129 min,"Comedies, International Movies, Romantic Movies","An ordinary-looking guy weds the woman of his dreams, but his jealousy threatens to destroy their union in this lighthearted tale of marital mismatch.",Movie
80187618,Manje Bistre,baljit singh deo,"gippy grewal, sonam bajwa, karamjit anmol, jaggi singh, b.n. sharma, hobby dhaliwal, rana ranbir, sardar sohi, anita devgan, harby sangha",india,"October 1, 2018",2017,tv-pg,136 min,"Comedies, Dramas, International Movies","While prepping for a family wedding, a young man falls for his sister’s friend, who has already been promised to someone else.",Movie
81024704,Motor Mitraan Di,amitoj mann,"gurpreet guggi, happy raikoti, vikram singh, sonia mann, yograj singh, sardar sohi, harsharan singh, anita meet, prakash gadhu, gurmeet sajan",india,"October 1, 2018",2016,tv-14,117 min,"Comedies, International Movies","When three brothers unwittingly get entangled in a murder associated with a fraudulent ashram leader, they set out to expose him to society as a fake.",Movie
80221498,Mountain,jennifer peedom,unknown,australia,"October 1, 2018",2017,pg,74 min,"Action & Adventure, Documentaries, International Movies","Featuring breathtaking imagery and thought-provoking narration, this film takes viewers to the summits of some of the world’s most amazing mountains.",Movie
70229047,Mugamoodi,mysskin,"jiiva, pooja hegde, narain, nasser, girish karnad, anupama kumar, selvaah",india,"October 1, 2018",2012,tv-14,150 min,"Action & Adventure, International Movies",A martial arts specialist accidentally becomes a superhero when he steps in – in costume – to help the cops catch a criminal.,Movie
70229555,Muran,rajan madhav,"prasanna, cheran, haripriya, nikhita, suma bhattacharya, jayaprakash",india,"October 1, 2018",2011,tv-14,134 min,"Action & Adventure, International Movies","When jingle composer Nanda's car breaks down on his way to Chennai, he hitchhikes there with Arjun, who tries to rope Nanda into a shady deal.",Movie
